line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1146,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01692219,9.7979589,73728,0,0.01692219,73728,73728,21.77842052,1184260,1184260,0,B,rolora,0.0,0,0.01692218,73728,0.02307538,1184260,,
1149,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1150,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01868582,9.7979589,73728,0,0.01868582,73728,73728,21.77850859,1184260,1184260,0,B,rolora,0.0,0,0.01868582,73728,0.02661768,1184260,,
1153,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1154,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.02043417,9.7979589,73728,0,0.02043417,73728,73728,21.77844061,1184260,1184260,0,B,rolora,0.0,0,0.02043417,73728,0.03272478,1184260,,
1157,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1158,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.0514531,9.7979589,73728,0,0.0514531,73728,73728,21.77848505,1184260,1184260,0,B,rolora,0.0,0,0.0514531,73728,0.02977208,1184260,,
1161,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1162,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01688757,9.7979589,73728,0,0.01688757,73728,73728,21.77841208,1184260,1184260,0,B,rolora,0.0,0,0.01688757,73728,0.02580598,1184260,,
1165,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1166,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01547639,9.7979589,73728,0,0.01547639,73728,73728,21.77842555,1184260,1184260,0,B,rolora,0.0,0,0.01547639,73728,0.02738617,1184260,,
