line,round,phase,log
2333,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2337,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2341,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2345,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2349,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2353,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2357,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2361,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2522,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2526,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2530,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2534,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2539,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2543,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2547,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2551,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2555,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2559,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2563,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2567,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2571,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2575,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2579,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2583,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2587,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2591,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2595,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2599,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2603,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2607,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2611,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2615,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2619,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2623,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2627,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2631,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2635,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2639,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2643,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2648,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2653,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2657,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2661,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2666,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2670,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2674,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2678,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2682,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2686,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2690,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2694,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2698,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2702,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2706,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2710,4,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
