run_id,name,method,lr,seed,state,round,step,server_test_acc,server_val_acc,server_test_avg_loss
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,17,17,0.8485947416137806,0.8463702359346642,0.37850526054934386
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,18,18,0.4768812330009066,0.49764065335753177,0.6954239570651396
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,19,19,0.7416137805983681,0.7274047186932849,0.5592165025168944
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,0,0,0.4786944696282865,0.4941923774954628,0.6933934191952806
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,1,1,0.4796010879419764,0.49355716878402905,0.6933186470867825
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,2,2,0.4768812330009066,0.49754990925589837,0.6942914276369463
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,3,3,0.642792384406165,0.6526315789473685,0.6900351921861428
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,4,4,0.7669990933816863,0.7839382940108893,0.5116479700247158
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,5,5,0.6010879419764279,0.6231397459165154,0.6637132635250593
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,6,6,0.8168631006346329,0.8142468239564429,0.428922438097346
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,7,7,0.8087035358114234,0.8127041742286751,0.43526494238231794
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,8,8,0.8268359020852222,0.8271324863883848,0.41983625423821774
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,9,9,0.8359020852221215,0.8309437386569873,0.4109951878880114
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,10,10,0.8467815049864007,0.8382032667876588,0.3852853260981637
6f2izvgk,rolora_lr2e-2_seed0,rolora,2e-2,0,crashed,11,11,0.844061650045331,0.8342105263157895,0.394657905695661
