line,round,phase,log
2652,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2656,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2660,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2664,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2668,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2672,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2676,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2680,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2684,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2688,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2692,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2696,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2700,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2704,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2708,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2712,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2716,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2720,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2724,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2728,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2890,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2894,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2898,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2903,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2907,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2911,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2915,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2919,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2923,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2927,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2931,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2935,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2939,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2943,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2947,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2951,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2955,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2959,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2963,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2967,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2971,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2975,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2979,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2983,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2987,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2991,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2995,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2999,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3003,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3007,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3011,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3015,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3019,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3023,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3027,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3031,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3035,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3039,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3043,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3047,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3051,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3055,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3059,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3063,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3068,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3073,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
3078,5,A,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
