line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1171,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01689892,9.79795887,73728,0,0.01689892,73728,73728,21.7394841,1184260,1184260,0,B,rolora,0.0,0,0.01689892,73728,0.02863598,1184260,,
1174,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1175,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01145546,9.79795887,73728,0,0.01145546,73728,73728,21.73954001,1184260,1184260,0,B,rolora,0.0,0,0.01145546,73728,0.04005243,1184260,,
1178,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1179,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01300785,9.79795887,73728,0,0.01300785,73728,73728,21.73953436,1184260,1184260,0,B,rolora,0.0,0,0.01300785,73728,0.02876284,1184260,,
1182,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1183,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01136958,9.79795887,73728,0,0.01136958,73728,73728,21.73950237,1184260,1184260,0,B,rolora,0.0,0,0.01136958,73728,0.03631543,1184260,,
1186,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1187,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.02080496,9.79795887,73728,0,0.02080496,73728,73728,21.73959755,1184260,1184260,0,B,rolora,0.0,0,0.02080496,73728,0.02570662,1184260,,
1190,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1191,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01154989,9.79795887,73728,0,0.01154989,73728,73728,21.73947309,1184260,1184260,0,B,rolora,0.0,0,0.01154989,73728,0.02657848,1184260,,
1194,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1195,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01229069,9.79795887,73728,0,0.01229069,73728,73728,21.7394982,1184260,1184260,0,B,rolora,0.0,0,0.01229069,73728,0.02334941,1184260,,
1198,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1199,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01570411,9.79795887,73728,0,0.01570411,73728,73728,21.73948897,1184260,1184260,0,B,rolora,0.0,0,0.01570411,73728,0.03003307,1184260,,
1202,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1203,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01494531,9.79795887,73728,0,0.01494531,73728,73728,21.73950938,1184260,1184260,0,B,rolora,0.0,0,0.01494531,73728,0.02459211,1184260,,
1206,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1207,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01646578,9.79795887,73728,0,0.01646578,73728,73728,21.73942187,1184260,1184260,0,B,rolora,0.0,0,0.01646578,73728,0.02449741,1184260,,
1210,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1211,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01359993,9.79795887,73728,0,0.01359993,73728,73728,21.73948686,1184260,1184260,0,B,rolora,0.0,0,0.01359993,73728,0.02621876,1184260,,
1214,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1215,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01112004,9.79795887,73728,0,0.01112004,73728,73728,21.73947043,1184260,1184260,0,B,rolora,0.0,0,0.01112004,73728,0.0224362,1184260,,
1218,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
